4 4 real
-0.17875199814210535 0.036023894935503356 0.04150363445550369 0.013859109174187957 
-0.0482938930032862 -0.17875199814210535 0.0075707658707825035 0.04150363445550369 
0.04150363445550369 0.013859109174187957 -0.17875199814210535 0.036023894935503356 
0.0075707658707825035 0.04150363445550369 -0.0482938930032862 -0.17875199814210535 
